resourceId,resourceName,resourceType,observationText,observationType,observationPhase,observationTime,observationTimeUnits,doi,resourceId_reference
caa4c07e-89d1-490d-a2a8-f63bf69bc5d3,Dhh-Cre; Nf1flox/flox; Ptenflox/+,['Animal Model'],"The Dhh-Cre; Nf1flox/flox; Ptenflox/+ mice exhibited an early onset peripheral nervous system phenotype by 16 days of age, with enlarged brachial plexus, most dorsal root ganglia enlarged, and enlarged trigeminal nerves.","['Neurological symptoms', 'Tumor development']",postnatal,16,days,https://doi.org/10.1158/0008-5472.CAN-11-4092,caa4c07e-89d1-490d-a2a8-f63bf69bc5d3
caa4c07e-89d1-490d-a2a8-f63bf69bc5d3,Dhh-Cre; Nf1flox/flox; Ptenflox/+,['Animal Model'],"The Dhh-Cre; Nf1flox/flox; Ptenflox/+ mice exhibited a late onset peripheral nervous system phenotype at 163 days, with enlarged brachial plexus, several enlarged dorsal root ganglia, and enlarged trigeminal nerves.","['Neurological symptoms', 'Tumor development']",postnatal,163,days,https://doi.org/10.1158/0008-5472.CAN-11-4092,caa4c07e-89d1-490d-a2a8-f63bf69bc5d3
caa4c07e-89d1-490d-a2a8-f63bf69bc5d3,Dhh-Cre; Nf1flox/flox; Ptenflox/+,['Animal Model'],Conditional inactivation of both Pten and Nf1 in Schwann cells and/or their precursor cells in the Dhh-Cre; Nf1flox/flox; Ptenflox/+ mice resulted in high-grade peripheral nerve sheath tumor initiation and/or progression due to upregulation of Ras/Mapk/Erk and Pi3k/Akt/mTor signaling pathways.,"['Tumor progression', 'Molecular pathways']",postnatal,NA,NA,https://doi.org/10.1158/0008-5472.CAN-11-4092,caa4c07e-89d1-490d-a2a8-f63bf69bc5d3
cb0770ce-7733-41e5-8ca3-d1abfbe44a31,PEO4,['Cell Line'],The PEO4 cell line showed increased caspase-3 cleavage and apoptosis when treated with 160 μM carboplatin for 48 hours compared to the untreated PEO4 wild-type cells.,"['Drug response', 'Apoptosis']",NA,48,hours,https://www.doi.org/10.1016/j.xcrm.2021.100471,cb0770ce-7733-41e5-8ca3-d1abfbe44a31
ce242fc6-c98c-47fb-ab26-876ad418a8dc,SK-MEL-359,['Cell Line'],"The SK-MEL-359 cell line shares certain HLA class I allospecificities with the SK-MEL-29 cell line, including A2, Bw4, Bw6, and Cw6.","['Genetics', 'Cell line identity']",NA,NA,NA,https://doi.org/10.1073/pnas.86.8.2804,ce242fc6-c98c-47fb-ab26-876ad418a8dc
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],The SK-N-AS cell line was confirmed to be aneuploid by 24-chromosome fluorescence in situ hybridization analysis.,['Cytogenetics'],NA,NA,NA,https://doi.org/10.1371/journal.pone.0172140,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],"The oxaliplatin-resistant sub-line SK-N-ASrOXALI4000 derived from SK-N-AS showed increased expression of DDR2 and EPHA10 compared to the parental SK-N-AS line, suggesting these changes may be a consequence of continuous oxaliplatin exposure rather than an inherent resistance mechanism.","['Gene expression', 'Drug resistance']",NA,NA,NA,https://doi.org/10.1371/journal.pone.0172140,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],"The SK-N-ASrOXALI4000 sub-line showed increased sensitivity to ultraviolet C radiation compared to the parental SK-N-AS line, as measured by MTT assay and colony formation assays.","['Radiation sensitivity', 'Cell viability']",NA,NA,NA,https://doi.org/10.1371/journal.pone.0172140,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],"CRISPR/Cas9 knockout of the RET gene in SK-N-AS cells led to reduced cell proliferation, a more spread and mesenchymal morphology, and the appearance of multinucleated cells after several passages compared to the parental line.","['Cell proliferation', 'Cell morphology', 'Multinucleation']",NA,NA,NA,https://doi.org/10.3390/cancers13081909,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],The SK-N-AS cell line harbors a constitutively active F1174L mutation in the ALK gene and is highly sensitive to pharmacological ALK inhibitors like NVP-TAE684 and crizotinib.,"['Genomics', 'Drug response']",NA,NA,NA,https://doi.org/10.1371/journal.pgen.1003958,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],"Knockdown of the NF1 gene in SK-N-AS cells increased resistance to the ALK inhibitors NVP-TAE684 and crizotinib, suggesting NF1 negatively regulates mitogenic ALK/RAS signaling in this cell line.","['Gene knockdown', 'Drug response', 'Signaling pathway']",NA,NA,NA,https://doi.org/10.1371/journal.pgen.1003958,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],The SK-N-AS neuroblastoma cell line was found to be highly sensitive to the CDK7/9 inhibitor SNS-032 in vitro.,['Drug response'],NA,NA,NA,https://doi.org/10.1593/tlo.13544,cebfdef3-2323-48d9-bfbb-aa704338eabe
cebfdef3-2323-48d9-bfbb-aa704338eabe,SK-N-AS,['Cell Line'],"The SK-N-AS cell line was found to be highly sensitive to the ALK inhibitor TAE684, with an IC50 value of 3 nM.",['Drug response'],NA,NA,NA,https://doi.org/10.1038/nature07261,cebfdef3-2323-48d9-bfbb-aa704338eabe
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],The NCI-H727 cell line showed inhibited growth in a dose-dependent manner when treated with the antiepileptic drug valproic acid.,['Drug response'],NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],"In the NCI-H727 cell line, the somatostatin analogue octreotide did not enhance the anti-proliferative effects of the mTOR inhibitor rapamycin, nor did it inhibit rapamycin-mediated feedback activation of Akt that can induce resistance.","['Drug response', 'Signaling pathway']",NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],"Treatment of NCI-H727 cells with the PI3K inhibitor LY294002 significantly reduced tumor cell growth as well as neuroendocrine marker expression, suggesting PI3K-Akt inhibition may be a therapeutic approach for pulmonary carcinoids.","['Drug response', 'Signaling pathway', 'Biomarker expression']",NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],"The NCI-H727 cell line showed increased proliferation, VEGF secretion, and chromogranin A secretion when treated with growth hormone-releasing hormone (GHRH), implicating GHRH as a trophic hormone for bronchial neuroendocrine tumors.","['Growth factor response', 'Secreted factors']",NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],"The NCI-H727 cell line expresses p53 mRNA and secretes a parathyroid hormone-like protein in a calcium-stimulated, protein kinase C-dependent manner.","['Gene expression', 'Secreted factors', 'Signaling pathway']",NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],The growth of the NCI-H727 cell line is inhibited by EGFR monoclonal antibodies.,['Drug response'],NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],"In the NCI-H727 cell line, treatment with drugs like NSC 95397, brefeldin A, bortezomib and sanguinarine induced apoptosis.","['Drug response', 'Apoptosis']",NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],NCI-H727 xenografts in nude mice were used to evaluate the ability of monoclonal antibodies against EGFR to inhibit lung cancer cell growth.,"['In vivo model', 'Drug response']",NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d124e590-59ba-44c6-9c9f-0b0a3c96862c,NCI-H727,['Cell Line'],"In vitro studies using the NCI-H727 cell line to evaluate new potential drugs like NSC 95397, brefeldin A, bortezomib and sanguinarine for inducing apoptosis in neuroendocrine tumor cells are scarce.",['Research application'],NA,NA,NA,https://www.doi.org/10.1159/000338793,d124e590-59ba-44c6-9c9f-0b0a3c96862c
d269f40c-b3e7-4dc7-9c40-28ba1f9711cf,SK-MEL-15,['Cell Line'],"The SK-MEL-28 cell line was found to be homozygous for the BRAF E599 mutation, while the SK-MEL-15 cell line had the wild-type BRAF sequence at codon 599.",['Genomics'],NA,NA,NA,https://doi.org/10.1046/j.0022-202X.2004.22243.x,d269f40c-b3e7-4dc7-9c40-28ba1f9711cf
d27fd7b0-ed8f-4ee2-a8d9-26748c12518c,Nf1+/-,['Animal Model'],Nf1+/- mice exhibit cognitive deficits and serve as an important therapeutic model when crossed with p53 mutant mice to study malignant peripheral nerve sheath tumors.,"['Disease Susceptibility', 'Neurological symptoms']",postnatal,NA,NA,https://www.doi.org/10.7554/eLife.48983,d27fd7b0-ed8f-4ee2-a8d9-26748c12518c
d27fd7b0-ed8f-4ee2-a8d9-26748c12518c,Nf1+/-,['Animal Model'],Nf1+/- mice have reduced neurofibromin levels compared to wild-type mice.,['Protein Expression'],prenatal,NA,NA,https://www.doi.org/10.1002/aur.1853,d27fd7b0-ed8f-4ee2-a8d9-26748c12518c
d27fd7b0-ed8f-4ee2-a8d9-26748c12518c,Nf1+/-,['Animal Model'],"Nf1+/- mice develop café-au-lait macules and neurofibromas, which are classic phenotypes of neurofibromatosis type 1 in humans.",['Disease Phenotype'],postnatal,NA,NA,https://www.doi.org/10.1038/s42003-018-0163-y,d27fd7b0-ed8f-4ee2-a8d9-26748c12518c
d27fd7b0-ed8f-4ee2-a8d9-26748c12518c,Nf1+/-,['Animal Model'],"Nf1+/- mice exhibit initial learning delays in the T-maze task, hesitance to interact with novel objects, hyperactivity, and anxiety-like behaviors.","['Learning and Memory', 'Exploratory Behavior', 'Motor Activity', 'Anxiety-like Behavior']",postnatal,NA,NA,https://www.doi.org/10.1038/s42003-018-0163-y,d27fd7b0-ed8f-4ee2-a8d9-26748c12518c
d2dec4d7-24be-4218-b7b5-63349158aa15,Nf1flox/flox,['Animal Model'],"Homozygous Nf1flox/flox mice were viable, fertile and did not show any gross or histological abnormalities.",['General Comment or Review'],NA,NA,NA,https://doi.org/10.1242/dmm.025783,d2dec4d7-24be-4218-b7b5-63349158aa15
d2dec4d7-24be-4218-b7b5-63349158aa15,Nf1flox/flox,['Animal Model'],"The Nf1flox allele was susceptible to Cre-mediated recombination in vivo, and the recombined Nf1flox allele phenocopied the Nf1 null allele.",['General Comment or Review'],NA,NA,NA,https://doi.org/10.1101/gad.862101,d2dec4d7-24be-4218-b7b5-63349158aa15
d2dec4d7-24be-4218-b7b5-63349158aa15,Nf1flox/flox,['Animal Model'],Nf1flox/flox mice bred with a transgenic strain expressing Cre recombinase in the germline resulted in progeny with a recombined Nf1 null allele that phenocopied the embryonic lethality and developmental defects seen in conventional Nf1 null mice.,['General Comment or Review'],prenatal,NA,NA,https://doi.org/10.1101/gad.862101,d2dec4d7-24be-4218-b7b5-63349158aa15
d34fb6f1-ec5c-440e-97e9-276088635d67,SK-MEL-428,['Cell Line'],"The SK-MEL-428 cell line was used as a target in cytotoxicity assays with cytotoxic T lymphocyte (CTL) clones, suggesting it is a melanoma cell line susceptible to immune attack.",['Experimental usage'],NA,NA,NA,https://doi.org/10.1073/pnas.86.8.2804,d34fb6f1-ec5c-440e-97e9-276088635d67
d34fb6f1-ec5c-440e-97e9-276088635d67,SK-MEL-428,['Cell Line'],The SK-MEL-428 cell line was listed among other melanoma cell lines that were analyzed for expression of various cell surface antigens.,['Experimental usage'],NA,NA,NA,https://doi.org/10.1084/jem.156.6.1755,d34fb6f1-ec5c-440e-97e9-276088635d67
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"In the stable Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish line, tumors arose at 18 weeks post fertilization (wpf) in fish overexpressing wild-type PDGFRA, with 89.3% developing malignant peripheral nerve sheath tumors (MPNSTs) by 30 wpf.","['Tumor incidence', 'Tumor progression']",adult,18,weeks,https://doi.org/10.1038/onc.2016.269,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"In the stable Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish line overexpressing mutant PDGFRA, tumors began appearing by 20 wpf, with 48.3% developing MPNSTs by 30 wpf.","['Tumor incidence', 'Tumor progression']",adult,20,weeks,https://doi.org/10.1038/onc.2016.269,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"At 6 days post fertilization, embryos from the Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry line overexpressing mutant PDGFRA had approximately twice the number of sox10:mCherry-positive oligodendrocyte progenitor cells in the spinal cord compared to mCherry controls.",['Cellular phenotype'],embryonic,6,days,https://doi.org/10.1038/onc.2016.269,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"The Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish line exhibited decreased lateral stripe melanophores, similar to previous observations in the nf1 mutant background.",['Pigmentation phenotype'],embryonic,NA,NA,https://doi.org/10.1038/onc.2016.269,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"The Nf1a+/-; Nf1b-/-; p53m/m zebrafish line developed tumors with high penetrance starting at 31 weeks post fertilization, while the Nf1a+/+; Nf1b-/-; p53m/m line only had 1 fish develop a tumor at 44 weeks.",['Tumor incidence'],adult,31,weeks,https://doi.org/10.1242/dmm.009779,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],The Nf1a+/-; Nf1b-/-; p53m/m zebrafish developed brain tumors with features of diffuse high-grade gliomas as early as 31-33 weeks post fertilization.,"['Tumor type', 'Tumor progression']",adult,31,weeks,https://doi.org/10.1242/dmm.009779,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"The Nf1a+/-; Nf1b-/-; p53m/m zebrafish line exhibited upregulation of pERK1/2, indicating increased Ras pathway activation.",['Cellular signaling'],NA,NA,NA,https://doi.org/10.1242/dmm.009779,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],"In the Nf1a+/-; Nf1b-/-; p53m/m zebrafish, tumors were observed in various locations including the brain, eye, gill, abdomen and trunk.",['Tumor location'],adult,NA,NA,https://doi.org/10.1242/dmm.009779,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d3a1e3de-577d-4b4b-9eed-91dc21c1bbde,Nf1a+/-; Nf1b-/-; p53m/m; sox10:mCherry zebrafish,['Animal Model'],The Nf1a+/-; Nf1b-/-; p53m/m zebrafish exhibited hyperplasia of oligodendrocyte progenitor cells and Schwann cells in the nervous system at 4 days post fertilization.,['Cellular phenotype'],embryonic,4,days,https://doi.org/10.1242/dmm.009779,d3a1e3de-577d-4b4b-9eed-91dc21c1bbde
d50930bc-c261-41a6-b517-548516044526,Dhh-Cre; Nf1flox/+; Ptenflox/+,['Animal Model'],"The Dhh-Cre; Nf1flox/+; Ptenflox/+ (Nf1-het/Pten-het) mice exhibited significantly reduced survival compared to control cohorts, with complete Nf1 and Pten inactivation (Dhh-Cre; Nf1flox/flox; Ptenflox/flox) leading to the shortest survival.","['Disease Susceptibility', 'Survival']",postnatal,NA,NA,https://doi.org/10.1158/0008-5472.CAN-11-4092,d50930bc-c261-41a6-b517-548516044526
d50930bc-c261-41a6-b517-548516044526,Dhh-Cre; Nf1flox/+; Ptenflox/+,['Animal Model'],Pten dosage in the context of Nf1 inactivation played an important role in disease progression and survival in the Dhh-Cre; Nf1flox/+; Ptenflox/+ mice.,"['Disease Progression', 'Survival']",postnatal,NA,NA,https://doi.org/10.1158/0008-5472.CAN-11-4092,d50930bc-c261-41a6-b517-548516044526
d50930bc-c261-41a6-b517-548516044526,Dhh-Cre; Nf1flox/+; Ptenflox/+,['Animal Model'],Conditional inactivation of both Pten and Nf1 in Schwann cells and/or their precursor cells in the Dhh-Cre; Nf1flox/+; Ptenflox/+ mice resulted in high-grade peripheral nerve sheath tumor initiation and/or progression due to upregulation of Ras/Mapk/Erk and Pi3k/Akt/mTor signaling pathways.,"['Tumor Progression', 'Signaling Pathways']",postnatal,NA,NA,https://doi.org/10.1158/0008-5472.CAN-11-4092,d50930bc-c261-41a6-b517-548516044526
d50930bc-c261-41a6-b517-548516044526,Dhh-Cre; Nf1flox/+; Ptenflox/+,['Animal Model'],"The Dhh-Cre; Nf1flox/+; Ptenflox/+ mice developed enlarged dorsal root ganglia, indicating a contribution of complete Pten inactivation in Schwann cells/precursors to this phenotype, albeit at lower penetrance than with combined Nf1/Pten inactivation.",['Organ Development'],postnatal,NA,NA,https://doi.org/10.1158/0008-5472.CAN-11-4092,d50930bc-c261-41a6-b517-548516044526
d50930bc-c261-41a6-b517-548516044526,Dhh-Cre; Nf1flox/+; Ptenflox/+,['Animal Model'],"The Dhh-Cre; Nf1flox/+; Ptenflox/+ mice were generated by interbreeding triple transgenic mice carrying one allele of Dhh-Cre, Nf1flox, and Ptenflox each.",['General Comment or Review'],NA,NA,NA,https://doi.org/10.1158/0008-5472.CAN-11-4092,d50930bc-c261-41a6-b517-548516044526
d7008ce3-09ef-4150-a793-69bdde435b66,NCI-H1838,['Cell Line'],"The NCI-H1838 cell line was one of seven cancer cell lines included in the NCI-7 Cell Line Panel, which was found to be suitable for benchmarking laboratory sample preparation methods and as a universal standard proteomic reference.","['Cell line panel', 'Proteomics']",NA,NA,NA,https://www.doi.org/10.1021/acs.jproteome.8b00165,d7008ce3-09ef-4150-a793-69bdde435b66
d7008ce3-09ef-4150-a793-69bdde435b66,NCI-H1838,['Cell Line'],"The NCI-H1838 cell line exhibited sensitivity to the PARP inhibitor AZD2281, with an IC50 value less than 5 μM in a 5-day drug treatment assay.",['Drug response'],NA,NA,NA,https://doi.org/10.1158/2159-8290.CD-12-0112,d7008ce3-09ef-4150-a793-69bdde435b66
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],The SJNB-10 cell line was derived from a neuroblastoma tumor in a 4-year-old male patient.,['Tumor origin'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],SJNB-10 cells exhibited amplification of the MYCN oncogene.,['Genomics'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],"SJNB-10 cells were tumorigenic in nude mice, forming neuroblastoma-like tumors.",['Tumor formation'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],SJNB-10 cells exhibited high expression of the TRKB neurotrophin receptor.,['Gene expression'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],Treatment of SJNB-10 cells with the TRKB ligand BDNF promoted cell survival and chemoresistance.,['Drug response'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],SJNB-10 cells were found to be resistant to the chemotherapeutic drugs cisplatin and doxorubicin.,['Drug response'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],Knockdown of TRKB expression in SJNB-10 cells using siRNA decreased cell survival and increased sensitivity to chemotherapeutic drugs.,"['Gene knockdown', 'Drug response']",NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d7bcdcae-52d3-4bc5-af24-243483588ee5,SJNB-10,['Cell Line'],SJNB-10 cells exhibited high expression of the anti-apoptotic protein Bcl-2.,['Gene expression'],NA,NA,NA,https://doi.org/10.1038/sj.bjc.6605235,d7bcdcae-52d3-4bc5-af24-243483588ee5
d86c2e88-3de9-4c0f-9cb5-de2921b8207f,HTh74 clone 7,['Cell Line'],The HTh74 clone 7 cell line is derived from an undifferentiated thyroid carcinoma from a female patient.,['Cell line origin'],NA,NA,NA,https://www.doi.org/10.1158/1078-0432.CCR-11-0690,d86c2e88-3de9-4c0f-9cb5-de2921b8207f
d86c2e88-3de9-4c0f-9cb5-de2921b8207f,HTh74 clone 7,['Cell Line'],The STR profile of the HTh74 clone 7 cell line is unique among the panel of thyroid cancer cell lines analyzed.,['Genetics'],NA,NA,NA,https://www.doi.org/10.1210/jc.2008-1102,d86c2e88-3de9-4c0f-9cb5-de2921b8207f
d86c2e88-3de9-4c0f-9cb5-de2921b8207f,HTh74 clone 7,['Cell Line'],The HTh74 clone 7 cell line expresses undetectable levels of the thyroid transcription factors TTF-1 and Pax-8.,['Gene expression'],NA,NA,NA,https://www.doi.org/10.1210/jc.2008-1102,d86c2e88-3de9-4c0f-9cb5-de2921b8207f
d941428a-ebcb-4acf-90ae-107d7cfc52d1,MCRIi020-A,['Cell Line'],"The MCRIi020-A cell line, also known as NF1_043.7, is an induced pluripotent stem cell (iPSC) line derived from peripheral blood mononuclear cells (PBMCs) of a 7-year-old female Caucasian patient with Neurofibromatosis Type 1.","['Cell line origin', 'Patient demographics']",NA,NA,NA,https://doi.org/10.1016/j.scr.2020.102013,d941428a-ebcb-4acf-90ae-107d7cfc52d1
d941428a-ebcb-4acf-90ae-107d7cfc52d1,MCRIi020-A,['Cell Line'],"The MCRIi020-A cell line exhibited normal morphology, expressed pluripotency markers Oct4 and Nanog, and showed high expression levels of TRA-1-81 (>91%), SSEA4 (>84%), and CD9 (>98%) in flow cytometry analysis, confirming its pluripotent stem cell characteristics.","['Pluripotency', 'Cell line characterization']",NA,NA,NA,https://doi.org/10.1016/j.scr.2020.102013,d941428a-ebcb-4acf-90ae-107d7cfc52d1
d941428a-ebcb-4acf-90ae-107d7cfc52d1,MCRIi020-A,['Cell Line'],"The MCRIi020-A cell line was derived through reprogramming using Sendai virus vectors, resulting in a clonal induced pluripotent stem cell line.",['Cell line derivation method'],NA,NA,NA,https://doi.org/10.1016/j.scr.2020.102013,d941428a-ebcb-4acf-90ae-107d7cfc52d1
d941428a-ebcb-4acf-90ae-107d7cfc52d1,MCRIi020-A,['Cell Line'],"The MCRIi020-A cell line was established along with three other non-isogenic Neurofibromatosis Type 1 patient-derived iPSC lines (MCRIi021-A, MCRIi022-A, MCRIi023-A) as part of a multi-line study.",['Study design'],NA,NA,NA,https://doi.org/10.1016/j.scr.2020.102013,d941428a-ebcb-4acf-90ae-107d7cfc52d1
d9d41a9c-d779-4a05-b848-440287fa8b6b,Nf1flox/-;Col2.3Cre(+),['Animal Model'],The Nf1flox/-;Col2.3Cre(+) mice exhibited reduced Nf1 gene expression compared to wild-type controls.,['Genetics'],NA,NA,NA,https://www.doi.org/10.1002/jbmr.1992,d9d41a9c-d779-4a05-b848-440287fa8b6b
d9d41a9c-d779-4a05-b848-440287fa8b6b,Nf1flox/-;Col2.3Cre(+),['Animal Model'],Mesenchymal stem cells (MSCs) from Nf1flox/-;Col2.3Cre(+) mice harbored biallelic Nf1 inactivation.,"['Genetics', 'Cell biology']",NA,NA,NA,https://www.doi.org/10.1002/jbmr.1992,d9d41a9c-d779-4a05-b848-440287fa8b6b
d9d41a9c-d779-4a05-b848-440287fa8b6b,Nf1flox/-;Col2.3Cre(+),['Animal Model'],Nf1flox/-;Col2.3Cre(+) mice exhibited increased serum TGF-β1 levels compared to wild-type controls.,['Biochemistry'],NA,NA,NA,https://www.doi.org/10.1002/jbmr.1992,d9d41a9c-d779-4a05-b848-440287fa8b6b
d9d41a9c-d779-4a05-b848-440287fa8b6b,Nf1flox/-;Col2.3Cre(+),['Animal Model'],Mesenchymal stem cells from Nf1flox/-;Col2.3Cre(+) mice with biallelic Nf1 inactivation showed increased proliferation compared to wild-type controls.,['Cell biology'],NA,NA,NA,https://www.doi.org/10.1002/jbmr.1992,d9d41a9c-d779-4a05-b848-440287fa8b6b
da179d37-bc2d-4725-8621-f8ec49b917d0,NCI-H2444,['Cell Line'],The NCI-H2444 cell line was one of seven cancer cell lines included in the NCI-7 Cell Line Panel used as a reference material for mass spectrometric analysis of the human proteome.,['Usage'],NA,NA,NA,https://www.doi.org/10.1021/acs.jproteome.8b00165,da179d37-bc2d-4725-8621-f8ec49b917d0
dc674458-affb-46a3-8a48-90fe556b44d1,NF11.1,['Cell Line'],NA,[],NA,NA,NA,NA,dc674458-affb-46a3-8a48-90fe556b44d1
dc674458-affb-46a3-8a48-90fe556b44d1,NF11.1,['Cell Line'],"The NF11.1 cell line showed sensitivity to the MEK inhibitor trametinib, with an IC50 < 45 nmol/L for inhibiting proliferation. However, phospho-ERK inhibition by trametinib was not sustained over time in NF11.1 cells.","['Drug response', 'Signaling pathway']",NA,NA,NA,https://www.doi.org/10.1158/0008-5472.CAN-20-1992,dc674458-affb-46a3-8a48-90fe556b44d1
dc674458-affb-46a3-8a48-90fe556b44d1,NF11.1,['Cell Line'],"The NF11.1 cell line exhibited intermediate sensitivity to the MEK inhibitor trametinib, with an IC50 of around 100 nmol/L for inhibiting proliferation.",['Drug response'],NA,NA,NA,https://www.doi.org/10.1158/0008-5472.CAN-20-1992,dc674458-affb-46a3-8a48-90fe556b44d1
